frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,arrow_length,pitch_arrow_length,triangle_area,eye_distance
69,0.07069972225549796,0.20815310784261248,1.0,-2.0,-15.0,56.252697656072556,0.6614493619130285,-4,-30,-4,-30,2603.5,122.3315167894194
70,0.05777266853267544,0.20009450516771812,1.0,-1.5,-15.0,57.17187605895697,0.6648114040972206,-3,-30,-3,-30,2673.0,122.3315167894194
71,0.09530863414207205,0.22473111295927856,1.0,-2.0,-15.0,55.70730685326511,0.6732219329544769,-4,-30,-4,-30,2592.5,120.20815280171308
72,0.07415118779818143,0.2102268872686672,1.0,-1.5,-15.5,56.75812044269571,0.6741874859268829,-3,-31,-3,-31,2733.5,122.3315167894194
73,0.1149695816601044,0.21555354425540044,1.0,-2.0,-15.5,55.725448597507246,0.6900753335728395,-4,-31,-4,-31,2665.0,118.82760622010359
74,0.07001767640505313,0.20157824263952256,1.0,-1.5,-15.5,56.838984080068784,0.6750825759887485,-3,-31,-3,-31,2715.0,121.3424904969401
75,0.08380538382915804,0.20238464383375546,1.0,-2.0,-15.5,56.471234357854364,0.6753535401252755,-4,-31,-4,-31,2679.0,121.19818480488888
76,0.07048667025392516,0.21315431157878578,1.0,-2.0,-15.5,55.9147720560361,0.6804606789977592,-4,-31,-4,-31,2724.5,122.3315167894194
77,0.07125488515752663,0.20434847139002288,1.0,-1.5,-15.5,56.432343404415896,0.6750825759887485,-3,-31,-3,-31,2715.0,121.3424904969401
78,0.07796697610516774,0.20941994277753473,1.0,-2.0,-15.0,55.70259293950759,0.6783762586032483,-4,-30,-4,-30,2637.0,121.3424904969401
79,0.08551080239621385,0.20347919713112086,1.0,-2.0,-15.0,55.87449226106944,0.6732219329544769,-4,-30,-4,-30,2592.5,120.20815280171308
80,0.10149953392769444,0.20263301545735057,1.0,-2.0,-15.5,56.1157712996063,0.6866008456083393,-4,-31,-4,-31,2666.0,119.07980517283357
81,0.07231901306173606,0.19221998246056554,1.0,-1.5,-15.5,56.70549190779932,0.6822504105589937,-3,-31,-3,-31,2687.5,120.3536455617361
82,0.09331201078297927,0.2190514557356895,1.0,-2.0,-15.5,55.98367561497561,0.6849853187982025,-4,-31,-4,-31,2704.0,121.06196760337245
83,0.08834356952446103,0.20411077474254635,1.0,-2.0,-15.0,56.07959188586477,0.6712538165044581,-4,-30,-4,-30,2580.5,118.94956914591998
84,0.08858439570211882,0.2036483012325262,1.0,-1.5,-15.5,56.1104263919949,0.6813032628462181,-3,-31,-3,-31,2620.5,117.957619508025
85,0.05441867984113347,0.2094737376800786,1.0,-1.5,-15.5,56.875736292147074,0.6727293426779437,-3,-31,-3,-31,2664.5,120.50726119201282
86,0.07464169630803393,0.2118598869063208,1.0,-1.5,-15.0,56.07300677344734,0.6632812196184524,-3,-30,-3,-30,2568.5,120.3536455617361
87,0.07065580756055093,0.21383247072238573,1.0,-2.0,-15.5,55.688646481942435,0.6770565308208834,-4,-31,-4,-31,2691.0,122.48265183282079
88,0.06106428767020644,0.20291307270107176,1.0,-1.5,-15.0,57.12632747797006,0.6648114040972206,-3,-30,-3,-30,2673.0,122.3315167894194
89,0.08690914582154527,0.22754382429751033,1.0,-2.0,-15.5,55.91079801259622,0.6753535401252755,-4,-31,-4,-31,2679.0,121.19818480488888
90,0.08725628169429062,0.20785548487845337,1.0,-1.5,-15.0,56.10968681533429,0.6596058091069966,-3,-30,-3,-30,2627.5,121.19818480488888
91,0.12054671599565916,0.20974966554076174,1.0,-1.5,-15.5,55.7907247246673,0.6813032628462181,-3,-31,-3,-31,2620.5,117.957619508025
92,0.10880617348192445,0.1983819173979009,1.0,-1.5,-16.0,57.03319444972841,0.6951067171923895,-3,-32,-3,-32,2760.0,119.21828718783037
93,0.10252684161384008,0.20739250538066958,1.0,-1.5,-16.0,56.07391382189805,0.6882958637693841,-3,-32,-3,-32,2752.5,120.07081243999309
94,0.10481174427998678,0.21145187483072642,1.0,-2.0,-16.0,56.00156371541052,0.6955277125650119,-4,-32,-4,-32,2725.0,119.07980517283357
95,0.0666771629645456,0.21210640728407923,1.0,-2.0,-16.0,57.12324268652925,0.6931589048698882,-4,-32,-4,-32,2760.0,121.6552506059644
96,0.10557662445203865,0.22205775984489487,1.0,-2.0,-15.5,55.567176359900515,0.6826300053982286,-4,-31,-4,-31,2652.0,120.20815280171308
97,0.09068556469434667,0.20963906246815872,1.0,-1.5,-15.5,56.517579538120536,0.6820148899450349,-3,-31,-3,-31,2724.0,120.50726119201282
98,0.06905572016594928,0.2146237795849828,1.0,-2.0,-15.0,55.77103608779168,0.6792813071490654,-4,-30,-4,-30,2619.0,120.3536455617361
99,0.06574842637577968,0.20451310434381265,1.0,-2.0,-15.0,56.33914992023698,0.6659248129887437,-4,-30,-4,-30,2619.0,121.19818480488888
100,0.05079986623732666,0.2129769631078298,1.0,-2.0,-15.0,55.9767037154923,0.6684345660635913,-4,-30,-4,-30,2613.0,121.49485585818027
101,0.085377185364895,0.2132997669482,1.0,-1.5,-14.5,55.52235088358462,0.6653221230592378,-3,-29,-3,-29,2498.0,118.2285921425101
102,0.07739725587655315,0.2052905455826689,1.0,-2.0,-15.0,56.26753422922561,0.6792813071490654,-4,-30,-4,-30,2619.0,120.3536455617361
103,0.06470218062941596,0.20917841159847714,1.0,-1.5,-15.0,56.212141185885876,0.6622060396038746,-3,-30,-3,-30,2622.5,121.49485585818027
104,0.10175726425226372,0.2141728691192878,1.0,-2.0,-15.0,55.60258308331896,0.6671025761136757,-4,-30,-4,-30,2566.0,120.07081243999309
105,0.10621995075522227,0.1981713452664805,1.0,-1.5,-15.0,55.91176760193888,0.6701167229324421,-3,-30,-3,-30,2633.5,120.07081243999309
106,0.09766470402812098,0.2027283891422335,1.0,-1.5,-15.0,55.93197379470734,0.6667948594698256,-3,-30,-3,-30,2601.0,120.20815280171308
107,0.10066060090606582,0.19938409944978122,1.0,-2.0,-15.0,55.74918185886377,0.6598011732150952,-4,-30,-4,-30,2592.0,121.06196760337245
108,0.1352581855727126,0.20783071407951045,1.0,-1.0,-15.5,55.18806629417769,0.6746627395238822,-2,-31,-2,-31,2663.0,118.0889495253472
109,0.09406457913295037,0.20952605901188148,1.0,-1.5,-15.0,56.034754107155486,0.6676784244761887,-3,-30,-3,-30,2583.0,119.21828718783037
110,0.10473310596614205,0.2033402293290577,1.0,-1.5,-15.0,55.80624835471918,0.6667948594698256,-3,-30,-3,-30,2601.0,120.20815280171308
111,0.12535021346898817,0.20305018385326,1.0,-1.5,-15.0,55.12058067299152,0.6676784244761887,-3,-30,-3,-30,2583.0,119.21828718783037
112,0.12720671354025245,0.21349671168405596,1.0,-1.5,-15.0,55.06931845889217,0.6820813511356312,-3,-30,-3,-30,2565.0,117.38824472663352
113,0.0848985538459523,0.21080379087187684,1.0,-1.0,-15.5,56.216522640956384,0.6707874056329761,-2,-31,-2,-31,2650.5,119.21828718783037
114,0.1139068822672035,0.20419136939306093,1.0,-1.5,-15.5,55.86314839092158,0.672995179195304,-3,-31,-3,-31,2701.0,120.07081243999309
115,0.1250669709901587,0.20609708416675906,1.0,-1.5,-15.5,55.48219254844077,0.6779741464504531,-3,-31,-3,-31,2623.5,118.2285921425101
116,0.11450315921613821,0.20067027636743087,1.0,-2.0,-15.5,55.65646699464151,0.6866008456083393,-4,-31,-4,-31,2666.0,119.07980517283357
117,0.14454469126264985,0.21008345058902214,1.0,-1.5,-15.5,55.28385569305023,0.6852700207521941,-3,-31,-3,-31,2596.5,117.23907198540937
118,0.10691485934258711,0.20800619666782166,1.0,-1.5,-15.5,56.1452069356539,0.6874276338263515,-3,-31,-3,-31,2647.0,118.0889495253472
119,0.12125548321607235,0.2022706655073441,1.0,-1.0,-15.0,55.49618848076818,0.6675693790995579,-2,-30,-2,-30,2619.0,119.36498649101419
120,0.08598776935290789,0.2000917782316043,1.0,-2.0,-15.0,56.20447095229502,0.6792813071490654,-4,-30,-4,-30,2619.0,120.3536455617361
121,0.0973627069810424,0.21651706577885446,1.0,-2.0,-14.5,55.214842781933704,0.66194643855666,-4,-29,-4,-29,2493.5,120.66896867049125
122,0.09806775267242443,0.20781519956569267,1.0,-2.0,-15.0,56.02811376287762,0.6780281763458536,-4,-30,-4,-30,2515.5,118.37651794169315
123,0.08894276569384522,0.21472291968705717,1.0,-2.0,-15.0,55.63117116585842,0.6730161608493754,-4,-30,-4,-30,2536.0,119.68291440301745
124,0.08859185305364638,0.21759104425641085,1.0,-1.5,-15.0,55.34361715537864,0.6820813511356312,-3,-30,-3,-30,2565.0,117.38824472663352
125,0.10464618569589305,0.2140052038433857,1.0,-2.0,-14.5,54.97908162091384,0.674333756774494,-4,-29,-4,-29,2483.0,118.53269591129698
126,0.11154937921080543,0.2112699371110383,1.0,-2.0,-15.0,54.98476947092447,0.6789797257740647,-4,-30,-4,-30,2498.0,117.38824472663352
127,0.10617064894418142,0.2262800899943504,1.0,-2.0,-14.5,54.68415129631178,0.6765592337371512,-4,-29,-4,-29,2476.5,118.86967653695369
128,0.07496666116971945,0.19636210743176216,1.0,-2.0,-14.5,55.39011142889847,0.6659083891628592,-4,-29,-4,-29,2526.5,120.50726119201282
129,0.10917253163247342,0.22407864002979755,1.0,-1.5,-15.0,55.61195249533564,0.6922615011847346,-3,-30,-3,-30,2532.5,116.72617529928752
130,0.09609931533054056,0.2119363497489912,1.0,-1.5,-15.0,55.56755598257183,0.6758934076957638,-3,-30,-3,-30,2538.5,117.23907198540937
131,0.10589655184101389,0.23300847739759528,1.0,-2.0,-15.5,55.413193555163886,0.7031454914691535,-4,-31,-4,-31,2536.5,115.57248807566617
132,0.09856776602502139,0.21502882055416195,1.0,-1.5,-15.0,55.902271495368694,0.6738284887144281,-3,-30,-3,-30,2610.0,119.36498649101419
133,0.12057150639905057,0.22541107477433667,1.0,-2.0,-15.0,55.35436474174481,0.7056745255473816,-4,-30,-4,-30,2466.0,113.43720729989786
134,0.10282078621087144,0.21014971204080565,1.0,-2.0,-15.5,56.33917778604753,0.6999794933841418,-4,-31,-4,-31,2665.0,118.2285921425101
135,0.09834862727957978,0.2262871155188137,1.0,-2.0,-15.5,56.03143577104433,0.711315233707265,-4,-31,-4,-31,2612.0,116.55899793666725
136,0.07730519460731074,0.20412604559284178,1.0,-2.0,-15.0,56.39695360683381,0.6831548324874612,-4,-30,-4,-30,2559.0,119.5198728245642
137,0.10302175599106367,0.23308083658168632,1.0,-2.0,-15.5,56.01101459920212,0.7091797867918581,-4,-31,-4,-31,2562.0,115.7410903698423
138,0.07921204890739326,0.20702456789597232,1.0,-2.0,-15.0,56.114336392670346,0.6831548324874612,-4,-30,-4,-30,2559.0,119.5198728245642
139,0.11335916690940034,0.22148579464281215,1.0,-2.0,-15.5,56.436703416018055,0.7062812049355632,-4,-31,-4,-31,2568.0,115.41230437002807
140,0.0931895962320999,0.20795113055649564,1.0,-2.0,-15.0,56.31539384189547,0.6976090740734399,-4,-30,-4,-30,2477.0,115.26057435220423
141,0.10825110770241098,0.20740870566925013,1.0,-2.0,-15.5,57.02996302307845,0.7043975895353888,-4,-31,-4,-31,2605.0,117.38824472663352
142,0.0999862229822925,0.214003828478712,1.0,-2.0,-15.5,56.08468136521233,0.7062812049355632,-4,-31,-4,-31,2568.0,115.41230437002807
143,0.07919583536157598,0.19666180126244867,1.0,-2.0,-15.0,56.82149238502837,0.681517332828993,-4,-30,-4,-30,2548.0,118.2285921425101
144,0.0802245372125161,0.22426955616846728,1.0,-1.5,-16.0,56.36370209416736,0.7137358811412274,-3,-32,-3,-32,2679.0,116.55899793666725
145,0.06673478542317177,0.20752801258855652,1.0,-2.5,-15.5,56.39163182729205,0.6975114978367871,-5,-31,-5,-31,2598.0,118.2285921425101
146,0.07357717241260393,0.21999350385742678,1.0,-2.0,-15.5,56.01778641563845,0.7097700551381352,-4,-31,-4,-31,2527.0,115.57248807566617
147,0.0756928579593699,0.20540166498829157,1.0,-2.5,-15.0,55.814999623194154,0.7023761689597757,-5,-30,-5,-30,2458.0,113.99122773266372
148,0.07604514395859896,0.2109351951188834,1.0,-2.0,-15.5,56.64244770116445,0.7103398342722927,-4,-31,-4,-31,2630.5,117.5457357797381
149,0.08098879851069206,0.219647173467619,1.0,-2.0,-15.5,55.966681035343676,0.7097700551381352,-4,-31,-4,-31,2527.0,115.57248807566617
150,0.07421833338913562,0.20796793974922623,1.0,-2.5,-15.5,56.56772797458751,0.7090241625969129,-5,-31,-5,-31,2585.0,116.1077086157504
151,0.07728810338508131,0.19409379512722563,1.0,-2.0,-16.0,57.62767634861403,0.7229817795588438,-4,-32,-4,-32,2701.5,116.40017182117903
152,0.07990522475086083,0.21045136388796862,1.0,-2.0,-15.5,56.674819203074776,0.7167936918324535,-4,-31,-4,-31,2572.0,114.27160627207444
153,0.08410214269222281,0.20970169471026076,1.0,-2.0,-15.5,56.38477102964149,0.7138882700792276,-4,-31,-4,-31,2540.5,114.42464769445436
154,0.0761305763271364,0.19263469658109214,1.0,-2.5,-15.5,57.26637053988618,0.7150066690130576,-5,-31,-5,-31,2610.0,116.2497311824849
155,0.07632848280767908,0.20364632585250933,1.0,-2.5,-15.5,56.86550426739127,0.7179191927551624,-5,-31,-5,-31,2602.5,116.55899793666725
156,0.07368751558479786,0.20175502936256398,1.0,-2.5,-15.5,56.78829070362667,0.7128275399651685,-5,-31,-5,-31,2544.0,116.2497311824849
157,0.06858229585007179,0.19927809650670833,1.0,-2.5,-15.5,56.89473616336733,0.711067304972759,-5,-31,-5,-31,2596.0,117.38824472663352
158,0.07076683147186867,0.20090944309328385,1.0,-2.5,-15.5,56.96489313057108,0.70511561985355,-5,-31,-5,-31,2571.0,117.23907198540937
159,0.06678967334480436,0.20878382588191247,1.0,-2.0,-15.5,56.439600479368025,0.7053320259369577,-4,-31,-4,-31,2586.5,116.40017182117903
160,0.06183866245422333,0.2059291391028039,1.0,-2.0,-15.5,56.69320250222078,0.715893099289769,-4,-31,-4,-31,2591.0,115.26057435220423
161,0.06859276519403755,0.21063074365506784,1.0,-2.0,-16.0,57.09048637875302,0.7133740222981333,-4,-32,-4,-32,2663.0,117.38824472663352
162,0.07663466943793959,0.2178697913627206,1.0,-2.5,-15.5,56.5722132982295,0.7137167908144648,-5,-31,-5,-31,2525.5,115.26057435220423
163,0.05975514681727003,0.20663852865130397,1.0,-2.0,-15.5,57.481315793814474,0.7074419822588225,-4,-31,-4,-31,2637.5,117.23907198540937
164,0.05892083432233804,0.20578293533396666,1.0,-2.5,-16.0,57.38884732053981,0.7153578014736899,-5,-32,-5,-32,2715.0,118.2285921425101
165,0.05048851048837515,0.20166110226679537,1.0,-2.5,-16.0,57.54394661675304,0.7086746396545277,-5,-32,-5,-32,2709.0,119.07980517283357
166,0.06749803834142425,0.22518893930291575,1.0,-2.0,-16.5,57.222837883375384,0.738836941664283,-4,-33,-4,-33,2730.0,115.41230437002807
167,0.07731186833513702,0.20443634897246096,1.0,-2.5,-15.5,57.741185370316124,0.7118500293733447,-5,-31,-5,-31,2617.5,115.97413504743201
168,0.0599500849845225,0.19682621327058875,1.0,-3.0,-16.0,57.703488422618115,0.7230147047861023,-6,-32,-6,-32,2673.5,118.0889495253472
169,0.05979036704811746,0.20307177625433354,1.0,-2.5,-16.0,57.98284374235253,0.7153578014736899,-5,-32,-5,-32,2715.0,118.2285921425101
170,0.0658863905256525,0.1921462518923559,1.0,-2.0,-16.0,58.064033205855445,0.702860007931432,-4,-32,-4,-32,2697.5,118.0889495253472
171,0.05584351892137134,0.20458472055609686,1.0,-2.0,-16.0,57.658114053799316,0.7096610250408192,-4,-32,-4,-32,2704.0,117.23907198540937
172,0.055847026888117324,0.19809785684570802,1.0,-2.0,-15.5,57.826334042354,0.7074419822588225,-4,-31,-4,-31,2637.5,117.23907198540937
173,0.06254532862489474,0.20172187035639083,1.0,-2.0,-16.0,57.4451285345168,0.7133740222981333,-4,-32,-4,-32,2663.0,117.38824472663352
174,0.055927001110948275,0.19441978705179977,1.0,-2.0,-16.0,57.2717095189013,0.7142965657847302,-4,-32,-4,-32,2644.0,116.40017182117903
175,0.059322251449624455,0.20913844638918372,1.0,-2.5,-15.5,56.70969729138052,0.7169531429908317,-5,-31,-5,-31,2621.0,117.5457357797381
176,0.061453683753859956,0.20026128879946986,1.0,-2.5,-16.0,57.241236776709705,0.7227723554145937,-5,-32,-5,-32,2646.0,117.71151175649729
177,0.07563655312349682,0.22939339402514108,1.0,-2.0,-16.0,56.845588407174404,0.7202028783899338,-4,-32,-4,-32,2669.5,116.55899793666725
178,0.07374477611030425,0.2122867948541969,1.0,-2.0,-15.5,56.62911841253839,0.7189003203533705,-4,-31,-4,-31,2584.0,115.57248807566617
179,0.08558418072188222,0.21817438116747795,1.0,-2.5,-16.0,56.50252250061734,0.7295020415934362,-5,-32,-5,-32,2588.0,114.42464769445436
180,0.06999159337082077,0.2038906329275863,1.0,-2.5,-15.5,57.15232856910304,0.7119929336114638,-5,-31,-5,-31,2577.5,116.40017182117903
181,0.0684947705110403,0.20671287036321442,1.0,-2.0,-16.0,57.14649011816097,0.7218503473073075,-4,-32,-4,-32,2616.0,115.41230437002807
182,0.06804287662228807,0.20265633919708723,1.0,-2.5,-16.0,57.14266251067574,0.7200088792956643,-5,-32,-5,-32,2654.0,117.38824472663352
