frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,arrow_length,pitch_arrow_length,triangle_area,eye_distance
21,0.1995241282153041,0.1651295542556495,1.0,1.0,-18.5,63.52064780495387,0.6617048466239522,2,-37,2,-37,3419.0,124.14507642270796
22,0.19724579852091315,0.16542613109823945,1.0,1.0,-18.5,63.12289258149664,0.6617048466239522,2,-37,2,-37,3419.0,124.14507642270796
23,0.19877791362875344,0.162117438275043,1.0,1.0,-18.5,63.35804671394046,0.6676579585310177,2,-37,2,-37,3390.0,123.14625451064275
24,0.19534871165298726,0.16463739806939678,1.0,1.5,-18.5,63.34928709503604,0.661999051695128,3,-37,3,-37,3393.0,123.14625451064275
25,0.1988266340636745,0.16047460838933836,1.0,1.0,-18.5,63.303167607874855,0.6556488963627792,2,-37,2,-37,3386.5,124.10076550932311
26,0.19490330540325984,0.16138206610130107,1.0,1.0,-18.5,63.369626434359205,0.6556488963627792,2,-37,2,-37,3386.5,124.10076550932311
27,0.19456828097591028,0.1570981305916192,1.0,1.0,-18.5,63.47240807434795,0.6676579585310177,2,-37,2,-37,3390.0,123.14625451064275
28,0.1897572866455728,0.15660355505466497,1.0,1.0,-18.0,63.15629513940651,0.654588987657782,2,-36,2,-36,3357.0,124.14507642270796
29,0.20194003180678755,0.16861280108386556,1.0,1.0,-18.5,63.02354113175199,0.6556488963627792,2,-37,2,-37,3386.5,124.10076550932311
30,0.19376888016915414,0.16526939752482087,1.0,1.0,-18.5,63.19194960821984,0.6626505817344241,2,-37,2,-37,3448.5,124.10076550932311
31,0.19769272064234553,0.16022423737754074,1.0,1.0,-19.0,64.2380026356798,0.6753819097450146,2,-38,2,-38,3481.0,123.10158406779338
32,0.202404370058499,0.15970271187118695,1.0,1.0,-19.0,64.19730421445118,0.676073387997941,2,-38,2,-38,3510.5,123.06502346320826
33,0.19749360078451722,0.15613606435754235,1.0,1.0,-19.0,64.28307036751895,0.676073387997941,2,-38,2,-38,3510.5,123.06502346320826
34,0.18853708410459571,0.1576784589588023,1.0,1.5,-19.0,64.34717382803754,0.6704134003312607,3,-38,3,-38,3512.5,123.06502346320826
35,0.19084176875600684,0.15768299403629923,1.0,1.0,-19.0,64.34096445505232,0.676073387997941,2,-38,2,-38,3510.5,123.06502346320826
36,0.18802619045469957,0.1664879501727015,1.0,1.0,-19.5,64.82788269651051,0.6767959761001835,2,-39,2,-39,3602.0,124.06449935416659
37,0.187984369323976,0.16349903700850246,1.0,1.0,-19.5,64.80964089141638,0.6824263072454849,2,-39,2,-39,3600.0,124.06449935416659
38,0.18919862348476174,0.17025022200476278,1.0,1.0,-19.0,64.62091466754535,0.6758803246425159,2,-38,2,-38,3538.0,124.06449935416659
39,0.19007924757826317,0.17123122153495138,1.0,1.0,-19.0,64.44889048379099,0.6758803246425159,2,-38,2,-38,3538.0,124.06449935416659
40,0.1939929033690286,0.17488602197451752,1.0,1.0,-19.0,64.40029102748034,0.676073387997941,2,-38,2,-38,3510.5,123.06502346320826
41,0.19712660763624038,0.17288446686507644,1.0,1.0,-19.5,64.49653272288981,0.6817941310510902,2,-39,2,-39,3570.0,124.10076550932311
42,0.1908093169119984,0.1650680643723385,1.0,1.0,-19.0,64.80702966741443,0.6758803246425159,2,-38,2,-38,3538.0,124.06449935416659
43,0.19415753089355844,0.17208109778668954,1.0,1.5,-19.5,65.22122713314386,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
44,0.18999698617701352,0.16812529644310076,1.0,1.0,-19.5,65.54723881417533,0.6824263072454849,2,-39,2,-39,3600.0,124.06449935416659
45,0.18897702084539825,0.17583599922434864,1.0,1.0,-19.5,65.27949303287077,0.6767959761001835,2,-39,2,-39,3602.0,124.06449935416659
46,0.1849239145921104,0.17772533331115276,1.0,1.0,-19.0,65.0977137379522,0.670218987027972,2,-38,2,-38,3540.0,124.06449935416659
47,0.1900882431293041,0.18239775388017718,1.0,1.5,-19.5,65.51018918690242,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
48,0.19400815594357756,0.18193082578292796,1.0,1.0,-19.5,65.33553147632921,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
49,0.19621762403707924,0.17867558611371095,1.0,1.0,-19.5,65.44008997961286,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
50,0.19733628074122442,0.17850570559474138,1.0,1.0,-19.5,65.46316741896452,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
51,0.19851720312324203,0.18290839652725036,1.0,1.5,-19.5,65.37713807151232,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
52,0.19591744091735658,0.18025581144538028,1.0,1.0,-19.5,65.28030099672642,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
53,0.19281849861772407,0.17998990129376657,1.0,1.5,-19.5,65.29122349481142,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
54,0.1852844568402303,0.18062501881303744,1.0,1.0,-19.5,65.5204022968549,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
55,0.187745582483009,0.17656406931518984,1.0,1.0,-19.5,65.48109148970809,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
56,0.18735013392159985,0.1821207245881692,1.0,1.5,-19.5,65.43228507091405,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
57,0.1926867215985609,0.18134474873391826,1.0,1.0,-19.5,65.23452892408443,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
58,0.18705514627797148,0.1788657862428143,1.0,1.0,-19.5,65.26009939697359,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
59,0.18907322975035798,0.1757612595546671,1.0,1.5,-20.0,65.2608133613532,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
60,0.18934898562619712,0.17510807698345507,1.0,1.5,-20.0,65.42546899358825,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
61,0.1949966946077808,0.171413700480736,1.0,1.5,-19.5,65.2816495238245,0.665086150207295,3,-39,3,-39,3599.0,125.03599481749245
62,0.1863040886049827,0.17550591698428666,1.0,1.5,-19.5,65.2982305721427,0.665086150207295,3,-39,3,-39,3599.0,125.03599481749245
63,0.18655491086245254,0.17870999721911177,1.0,1.5,-19.5,65.20729078459352,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
64,0.18576579694851453,0.1775160323842112,1.0,1.0,-19.5,65.1833341089726,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
65,0.18296565597693176,0.17652682838515937,1.0,1.0,-19.5,65.21606497478295,0.6706985008385636,2,-39,2,-39,3597.5,125.03599481749245
66,0.19711422734916018,0.18075899889333974,1.0,1.5,-19.5,65.11133865002206,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
67,0.19021166696489794,0.17945474442535383,1.0,1.5,-19.5,65.400239799178,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
68,0.18603639758790033,0.1734000761846521,1.0,1.5,-20.0,65.73260177629902,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
69,0.1914532007655543,0.1739774522699002,1.0,1.5,-19.5,65.59047433839552,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
70,0.1881033495126253,0.17721329173908998,1.0,1.5,-20.0,65.37901456662426,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
71,0.19491673964318243,0.17466601718865887,1.0,1.5,-20.0,65.42560394276184,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
72,0.19407140094173866,0.17239015228118956,1.0,1.5,-19.5,65.60145561936815,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
73,0.19351673543446152,0.1736160059247004,1.0,1.5,-19.5,65.45556035752176,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
74,0.1968095730175589,0.17088979602481166,1.0,1.5,-19.5,65.28540416387204,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
75,0.19400463719170938,0.1783378555541575,1.0,1.0,-19.5,65.16287975146771,0.6771727610349362,2,-39,2,-39,3660.0,125.03599481749245
76,0.19867170276152063,0.17241757424829443,1.0,1.0,-20.0,65.29959593284174,0.677304786076084,2,-40,2,-40,3723.0,126.0634760745554
77,0.19674449803670055,0.17440289165123177,1.0,1.5,-19.5,65.52646933538895,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
78,0.197673014088936,0.16888235083813427,1.0,1.5,-20.0,65.59404128198771,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
79,0.19217005152397373,0.1763489234922846,1.0,1.5,-19.5,65.28000253500717,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
80,0.18938841537244547,0.1756105382228849,1.0,1.0,-19.5,65.36973530517189,0.6771727610349362,2,-39,2,-39,3660.0,125.03599481749245
81,0.19530755734357794,0.17642118382783606,1.0,1.0,-19.5,65.45420271468114,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
82,0.20211016488794856,0.17410546153638584,1.0,1.5,-20.0,65.59017469406515,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
83,0.19623583959262267,0.17751191164172153,1.0,1.5,-20.0,65.59481728984498,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
84,0.19135137227233737,0.17533352184621942,1.0,1.5,-19.5,65.37683649283835,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
85,0.19386199140683205,0.1791240682524241,1.0,1.5,-20.0,65.4478572916559,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
86,0.19591503272660674,0.17406917513436734,1.0,1.5,-20.0,65.74929933690156,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
87,0.1915259008995293,0.17482081170163408,1.0,1.5,-20.0,65.56057589492221,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
88,0.1926702731890057,0.17384987388820547,1.0,1.5,-20.0,65.57333717753511,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
89,0.19705982610604636,0.1734883316065097,1.0,1.5,-19.5,65.10250378663186,0.665086150207295,3,-39,3,-39,3599.0,125.03599481749245
90,0.19113203313582366,0.17008864289604075,1.0,1.5,-19.5,65.2063191390375,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
91,0.19119343680742676,0.18165657180849573,1.0,1.5,-19.5,65.21582755528658,0.665086150207295,3,-39,3,-39,3599.0,125.03599481749245
92,0.20062608476208565,0.18009424149982428,1.0,1.0,-19.5,65.05615719814475,0.6708461296439109,2,-39,2,-39,3660.0,126.0634760745554
93,0.19345758482496656,0.1784755921154383,1.0,1.5,-19.5,65.20582887091682,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
94,0.19042981810161222,0.17541148875530235,1.0,1.0,-19.5,65.46388044672294,0.6714491726740409,2,-39,2,-39,3690.0,126.03570922560003
95,0.19601133270271218,0.17328043045197428,1.0,1.0,-19.5,65.40374835156668,0.6708461296439109,2,-39,2,-39,3660.0,126.0634760745554
96,0.19219898184820539,0.17433404512039952,1.0,1.0,-19.5,65.37345439850382,0.6708461296439109,2,-39,2,-39,3660.0,126.0634760745554
97,0.19697147222833697,0.1745533875267537,1.0,1.5,-19.5,65.28435829010981,0.6659243510382673,3,-39,3,-39,3691.5,126.03570922560003
98,0.19597270387632298,0.17439730379539325,1.0,1.0,-20.0,65.735767948475,0.6830330129314227,2,-40,2,-40,3692.5,125.06398362438324
99,0.1959918519340922,0.16566170642020966,1.0,1.5,-20.0,65.3922786756355,0.6718195409845887,3,-40,3,-40,3725.0,126.0634760745554
100,0.1945039578839103,0.16703788821528834,1.0,1.0,-19.5,65.47527556642345,0.6771727610349362,2,-39,2,-39,3660.0,125.03599481749245
101,0.20243783598049434,0.16815491695237364,1.0,1.5,-20.0,65.59056430464327,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
102,0.20085705382982555,0.17040986009957443,1.0,1.5,-19.5,65.30111658843579,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
103,0.20063490289269337,0.17332291624903048,1.0,1.5,-19.5,65.32200442895243,0.6659243510382673,3,-39,3,-39,3691.5,126.03570922560003
104,0.19632576655246345,0.1778033068599895,1.0,1.5,-19.5,65.19370733032811,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
105,0.19686572853947237,0.174601923936799,1.0,1.0,-20.0,65.52335664254517,0.6830330129314227,2,-40,2,-40,3692.5,125.06398362438324
106,0.1984327796280975,0.1736387093439477,1.0,1.0,-19.5,65.36983312470682,0.6766061700030034,2,-39,2,-39,3630.0,125.06398362438324
107,0.19128346729457224,0.1761432111675345,1.0,1.5,-19.5,65.2190249228585,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
108,0.19046392210725074,0.17470932337802572,1.0,1.5,-19.5,65.28372652371735,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
109,0.1905595725223588,0.1760997274427551,1.0,1.5,-19.5,65.09497986679878,0.6653331053690066,3,-39,3,-39,3662.0,126.0634760745554
110,0.19139263493021028,0.17846432845755372,1.0,1.5,-19.5,65.04314204799577,0.6653331053690066,3,-39,3,-39,3662.0,126.0634760745554
111,0.1916496147682214,0.1806119864126206,1.0,1.0,-20.0,65.41679462695402,0.677304786076084,2,-40,2,-40,3723.0,126.0634760745554
112,0.1922545583452081,0.1797370108279742,1.0,1.5,-19.5,65.32493720726387,0.6655224906784137,3,-39,3,-39,3634.0,125.06398362438324
113,0.18977912926981305,0.17120536986929305,1.0,1.5,-19.5,65.43974147825043,0.6659243510382673,3,-39,3,-39,3691.5,126.03570922560003
114,0.19406173434248306,0.1762575982588651,1.0,1.5,-19.5,65.26882593944227,0.665086150207295,3,-39,3,-39,3599.0,125.03599481749245
115,0.19350565082779636,0.17511982381856406,1.0,2.0,-20.0,65.47849934050468,0.6663923218562239,4,-40,4,-40,3727.0,126.0634760745554
116,0.190914464450035,0.17269702556065825,1.0,1.5,-20.0,65.47599632329347,0.6774914197425161,3,-40,3,-40,3694.5,125.06398362438324
117,0.18998003514433354,0.17112717961763055,1.0,1.5,-19.5,65.35469289113311,0.665086150207295,3,-39,3,-39,3599.0,125.03599481749245
118,0.19165925138635767,0.17187024902607248,1.0,1.5,-19.5,65.26548234336325,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
119,0.18684884242354874,0.17343681960638618,1.0,1.0,-19.5,65.30274556564983,0.6649439781283657,2,-39,2,-39,3627.0,126.03570922560003
120,0.19080072358283265,0.16941269430132866,1.0,1.5,-19.5,65.31330159803699,0.665086150207295,3,-39,3,-39,3599.0,125.03599481749245
121,0.20028125835444446,0.16631841746792075,1.0,1.5,-19.5,64.72880180049424,0.6593918719777742,3,-39,3,-39,3628.5,126.03570922560003
122,0.18955845124873524,0.17364465883718286,1.0,1.5,-19.5,65.42478335704857,0.6659243510382673,3,-39,3,-39,3691.5,126.03570922560003
123,0.18804360555184332,0.17699633468130474,1.0,1.5,-19.5,65.60495185374543,0.6659243510382673,3,-39,3,-39,3691.5,126.03570922560003
124,0.18834335365867344,0.17840974408822022,1.0,1.5,-19.5,65.3434634964844,0.6659243510382673,3,-39,3,-39,3691.5,126.03570922560003
125,0.18981516047060323,0.17758486376613844,1.0,1.0,-19.5,65.10278422957332,0.6714491726740409,2,-39,2,-39,3690.0,126.03570922560003
126,0.18367607091952287,0.16889657008736975,1.0,1.5,-19.5,65.08658213726116,0.6715902323897955,3,-39,3,-39,3661.5,125.03599481749245
127,0.1608920323967974,0.10493737174052876,1.0,2.0,-19.0,64.75125100495082,0.6530021743486061,4,-38,4,-38,3510.5,124.03628501370073
128,0.13377635924923273,0.02920262807227503,1.0,1.5,-18.5,64.51566454889429,0.6399009201103799,3,-37,3,-37,3442.0,125.01599897613104
129,0.09269953419477062,0.04083042170681242,1.0,1.5,-18.5,64.5398098363093,0.6394585876691852,3,-37,3,-37,3381.0,124.00403219250575
130,0.1039915667891883,0.03141584672511857,1.0,1.5,-18.5,64.58902855395237,0.6337337735524698,3,-37,3,-37,3408.5,125.00399993600205
131,0.10670252764562353,0.026431955844504168,1.0,1.5,-18.0,64.38298796614457,0.6275252832307678,3,-36,3,-36,3375.0,125.0
132,0.11224668283992527,0.03406151130935509,1.0,1.5,-18.0,64.3652417717315,0.6275252832307678,3,-36,3,-36,3375.0,125.0
133,0.10859745970307859,0.03747268438337163,1.0,2.0,-18.0,64.17048427343872,0.6210332439564514,4,-36,4,-36,3346.5,125.00399993600205
134,0.1114044576552595,0.051522130591670476,1.0,1.5,-18.0,64.38779036055608,0.6332377902572627,3,-36,3,-36,3321.0,123.0
135,0.10850844618771907,0.04459050018041258,1.0,1.5,-18.0,63.95566461058254,0.6266572850082522,3,-36,3,-36,3346.0,125.00399993600205
136,0.09936945962159444,0.033911090422364225,1.0,1.5,-18.0,64.23556059041536,0.6266572850082522,3,-36,3,-36,3346.0,125.00399993600205
137,0.10264718012882969,0.03206993911239571,1.0,1.5,-18.0,64.06481232178301,0.6275252832307678,3,-36,3,-36,3375.0,125.0
138,0.11540543271892197,0.04103804657869213,1.0,1.5,-18.0,64.13667287184413,0.6266572850082522,3,-36,3,-36,3346.0,125.00399993600205
139,0.11265229186663128,0.0311229055310313,1.0,1.5,-18.0,64.5004026478214,0.6275252832307678,3,-36,3,-36,3375.0,125.0
140,0.12034233790531933,0.025714008268344482,1.0,1.5,-18.0,64.30266648622029,0.6323521835269664,3,-36,3,-36,3345.5,125.00399993600205
141,0.10387374671473852,0.03469274745421663,1.0,2.0,-18.0,64.46488130778465,0.6267075575553736,4,-36,4,-36,3319.5,124.00403219250575
142,0.1176483379463884,0.03864670436763026,1.0,1.5,-18.0,64.42523890015174,0.6332377902572627,3,-36,3,-36,3348.0,124.0
143,0.1003635983197128,0.041422873280239254,1.0,2.0,-18.0,64.3240803437577,0.627525283230768,4,-36,4,-36,3348.0,124.0
144,0.11215790976340892,0.0270106879076905,1.0,1.5,-18.0,64.33369904659573,0.6275252832307678,3,-36,3,-36,3375.0,125.0
145,0.1164327876571323,0.025280881324414924,1.0,1.5,-18.0,64.02226133270823,0.6332377902572627,3,-36,3,-36,3375.0,125.0
146,0.13448012296885256,0.026473713368574053,1.0,1.5,-18.0,64.29392139030215,0.6332377902572627,3,-36,3,-36,3375.0,125.0
147,0.12586938636398073,0.031364856521426364,1.0,2.0,-18.0,63.77637333247945,0.6204030726835833,4,-36,4,-36,3286.0,124.0
148,0.11791888407869644,0.042157636090994766,1.0,2.0,-18.0,63.77914722816362,0.627525283230768,4,-36,4,-36,3348.0,124.0
149,0.11840176912387446,0.03854089652543699,1.0,1.5,-18.0,64.16659268638354,0.6332377902572627,3,-36,3,-36,3348.0,124.0
150,0.1257266178190787,0.029183749042913206,1.0,2.0,-18.0,64.2588430741927,0.627525283230768,4,-36,4,-36,3348.0,124.0
151,0.1394595258731693,0.05540192497697267,1.0,1.5,-18.0,63.58596368358094,0.6319383146726603,3,-36,3,-36,3259.5,123.0
152,0.12865810979075967,0.04149960423288762,1.0,2.0,-18.0,64.02821825369764,0.6147432986930722,4,-36,4,-36,3312.5,125.0
153,0.13693057116991098,0.04808582044747979,1.0,1.5,-18.0,63.7350890738354,0.6315609643203752,3,-36,3,-36,3264.0,123.01625908797584
154,0.11895295854930535,0.07129862362469597,1.0,2.0,-17.5,63.90095799322426,0.6252896778547904,4,-35,4,-35,3205.0,122.00409829181969
155,0.10624209781093062,0.049484380180054396,1.0,1.5,-17.5,63.84944806244461,0.6252376745519845,3,-35,3,-35,3231.0,123.00406497347964
156,0.13330770431754965,0.04414952929783244,1.0,1.5,-17.5,63.76517428441358,0.6252376745519845,3,-35,3,-35,3231.0,123.00406497347964
157,0.1318455495882854,0.048804797908504574,1.0,2.0,-18.0,63.91165827218077,0.6258865733652338,4,-36,4,-36,3265.0,123.01625908797584
158,0.12657556771150325,0.03427028974845566,1.0,2.0,-18.0,63.984539923443755,0.6257843243989268,4,-36,4,-36,3291.0,124.01612798341996
159,0.13256227484252156,0.040948507662217776,1.0,1.5,-18.0,64.16193923487425,0.6315609643203752,3,-36,3,-36,3264.0,123.01625908797584
160,0.1325787985221366,0.03257031064117918,1.0,2.0,-18.0,64.29788819977115,0.6258865733652338,4,-36,4,-36,3265.0,123.01625908797584
161,0.13924059370759942,0.033581297300821045,1.0,1.5,-18.0,63.836912967398405,0.6314593167572551,3,-36,3,-36,3290.0,124.01612798341996
162,0.12588328182903244,0.02421905591101096,1.0,1.5,-18.0,64.45876192282905,0.6386276834006882,3,-36,3,-36,3352.0,124.01612798341996
163,0.12717196934362338,0.038361701777984175,1.0,1.5,-18.0,63.633578659468135,0.6314593167572551,3,-36,3,-36,3290.0,124.01612798341996
164,0.12928560801688666,0.034140020986935575,1.0,2.0,-18.0,63.56022348618296,0.6257843243989268,4,-36,4,-36,3291.0,124.01612798341996
165,0.13023875911314198,0.036475667398465764,1.0,2.0,-18.0,63.81946064981079,0.6257843243989268,4,-36,4,-36,3291.0,124.01612798341996
166,0.1354138832048505,0.030378574835378633,1.0,2.0,-18.0,63.56820449773045,0.6257843243989268,4,-36,4,-36,3291.0,124.01612798341996
167,0.13428611269752097,0.030052043107013794,1.0,2.0,-18.0,63.57579618111804,0.6201816671378086,4,-36,4,-36,3292.0,124.01612798341996
168,0.12645402571158995,0.03354844417648413,1.0,2.0,-17.5,63.23178866901867,0.618438837811983,4,-35,4,-35,3229.0,124.01612798341996
169,0.12650219108586086,0.040603899641413324,1.0,2.0,-17.5,63.04044565257765,0.618541852021763,4,-35,4,-35,3203.5,123.01625908797584
170,0.14108628589528918,0.055760533180113245,1.0,2.0,-17.5,63.11665097278377,0.618541852021763,4,-35,4,-35,3203.5,123.01625908797584
171,0.15434739768471237,0.05666018839290417,1.0,2.0,-17.5,62.98579696799936,0.618541852021763,4,-35,4,-35,3203.5,123.01625908797584
172,0.1469872372069914,0.046306656214875556,1.0,1.5,-17.5,63.43366804921121,0.6242314081440747,3,-35,3,-35,3202.5,123.01625908797584
173,0.14235587993293577,0.033759511673124035,1.0,1.5,-17.5,63.440838429239435,0.6241289854375015,3,-35,3,-35,3228.0,124.01612798341996
174,0.13596195001299033,0.03672378331969627,1.0,2.0,-17.5,63.681715721755914,0.618438837811983,4,-35,4,-35,3229.0,124.01612798341996
175,0.14055173690985057,0.030225877604116436,1.0,2.0,-17.5,63.39667010658942,0.6247534285229607,4,-35,4,-35,3262.5,124.03628501370073
176,0.1384358707991917,0.03908805766799404,1.0,2.0,-17.5,63.21929629191578,0.618541852021763,4,-35,4,-35,3203.5,123.01625908797584
177,0.1509169708505247,0.05693244893612804,1.0,2.0,-17.5,63.513812473256664,0.6243354984706181,4,-35,4,-35,3177.0,122.01639234135715
178,0.14098164222540976,0.04467236087502918,1.0,1.5,-17.5,63.231272329132906,0.6294466294008902,3,-35,3,-35,3207.0,123.06502346320826
179,0.1564753793273561,0.046831562220882535,1.0,1.5,-17.0,62.21927444900221,0.6155001255496374,3,-34,3,-34,3112.5,123.03657992645927
180,0.12217253334817318,0.04304652801391817,1.0,1.5,-17.5,62.281475586435725,0.6242314081440747,3,-35,3,-35,3202.5,123.01625908797584
181,0.1541491110746754,0.054254437338220114,1.0,1.5,-17.5,62.52847926736425,0.630099547000309,3,-35,3,-35,3176.0,122.01639234135715
182,0.15447973089870465,0.0484369739586333,1.0,1.5,-17.5,62.922774555785956,0.6242314081440747,3,-35,3,-35,3202.5,123.01625908797584
183,0.1553400108531095,0.05345678265453743,1.0,1.5,-17.5,63.45862621660936,0.6242314081440747,3,-35,3,-35,3202.5,123.01625908797584
184,0.15662472917933765,0.05326241111372079,1.0,1.5,-17.5,63.54178077026199,0.6242314081440747,3,-35,3,-35,3202.5,123.01625908797584
185,0.14853544928374415,0.04145920278893394,1.0,2.0,-18.0,63.621743506367295,0.6258865733652338,4,-36,4,-36,3265.0,123.01625908797584
186,0.14962822787529476,0.04556429441977982,1.0,2.0,-17.5,63.16964132647335,0.618541852021763,4,-35,4,-35,3203.5,123.01625908797584
187,0.15456109716550678,0.05121376580445574,1.0,2.0,-17.0,62.61458139621677,0.6110350743032066,4,-34,4,-34,3142.0,123.01625908797584
188,0.15886311838060985,0.05157141503197653,1.0,2.0,-17.5,63.1012828654141,0.618541852021763,4,-35,4,-35,3203.5,123.01625908797584
189,0.16198604567127903,0.053501474056445966,1.0,2.0,-17.5,62.99870220820924,0.6307146687337172,4,-35,4,-35,3210.0,122.03687967167957
190,0.15087570683944249,0.048532509591240836,1.0,2.0,-17.5,62.795745449444105,0.6249069100797016,4,-35,4,-35,3237.0,123.03657992645927
191,0.14610150731974564,0.04105274302862008,1.0,1.5,-17.5,62.74121842245963,0.6242314081440747,3,-35,3,-35,3202.5,123.01625908797584
