frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,arrow_length,pitch_arrow_length,triangle_area,eye_distance
18,0.19162151381419296,0.17834646409967583,1.0,1.5,-20.5,67.13810295620644,0.6731661305258193,3,-41,3,-41,3938.0,129.0155029444136
19,0.19536167654984124,0.17937366946593966,1.0,1.5,-20.5,67.2612466422831,0.6619637883498233,3,-41,3,-41,3934.5,130.00384609695206
20,0.1983781346918147,0.17265114361871675,1.0,1.5,-20.5,66.97110683211807,0.6619637883498233,3,-41,3,-41,3934.5,130.00384609695206
21,0.2069330710742129,0.17083195131577045,1.0,1.0,-20.5,66.95548299143078,0.6673698762108332,2,-41,2,-41,3934.0,130.00384609695206
22,0.19803102605064615,0.18341033407451823,1.0,1.5,-20.5,66.89661730810214,0.6619637883498233,3,-41,3,-41,3934.5,130.00384609695206
23,0.19988247945376533,0.17604123480685754,1.0,1.5,-20.5,67.19110848057787,0.6619637883498233,3,-41,3,-41,3934.5,130.00384609695206
24,0.1958921462685904,0.1692263915520726,1.0,1.5,-20.5,67.2270547985634,0.6619637883498233,3,-41,3,-41,3934.5,130.00384609695206
25,0.19864254684617932,0.17396430919011108,1.0,1.0,-20.5,67.01577899060742,0.6673698762108332,2,-41,2,-41,3934.0,130.00384609695206
26,0.20275238619171557,0.17309501804581803,1.0,1.5,-20.5,66.97620752783195,0.6619197771202365,3,-41,3,-41,3964.5,131.00381673829202
27,0.19485074880730047,0.16884487875628673,1.0,1.0,-20.5,67.15089312845082,0.6673698762108332,2,-41,2,-41,3934.0,130.00384609695206
28,0.19433692230197472,0.17387875295411404,1.0,1.5,-20.5,66.84413806696635,0.6619637883498233,3,-41,3,-41,3934.5,130.00384609695206
29,0.19755588422266274,0.17338349569784534,1.0,1.0,-20.5,66.82415195251296,0.673221932954477,2,-41,2,-41,3934.5,129.0
30,0.20368235135370025,0.17469441655100174,1.0,1.0,-20.5,66.8091023831866,0.6673698762108332,2,-41,2,-41,3934.0,130.00384609695206
31,0.2005669134752,0.17701461687486034,1.0,1.5,-20.0,66.33275616478706,0.655710805798511,3,-40,3,-40,3869.5,130.00384609695206
32,0.1927134156941503,0.17122842311376696,1.0,1.5,-20.5,66.72216973380843,0.6620084795478196,3,-41,3,-41,3904.5,129.00387591076478
33,0.20617999788240027,0.17784067158313138,1.0,1.5,-20.5,66.81461752317003,0.6620084795478196,3,-41,3,-41,3904.5,129.00387591076478
34,0.20812613181302314,0.1775789535069217,1.0,1.5,-20.5,66.55834154141164,0.6619637883498233,3,-41,3,-41,3934.5,130.00384609695206
35,0.2118792643261351,0.17249002247947817,1.0,1.5,-20.0,66.41465814795112,0.6561787149247866,3,-40,3,-40,3900.0,130.0
36,0.20848119347043978,0.1762467292547605,1.0,1.5,-20.0,66.66584195508474,0.6561787149247866,3,-40,3,-40,3900.0,130.0
37,0.2065684245917461,0.16791895592666084,1.0,1.5,-20.5,66.87724466613622,0.6677542556627116,3,-41,3,-41,3934.5,129.0
38,0.20574352650153913,0.1737648919031149,1.0,1.5,-20.5,66.89387298435712,0.6623395687372302,3,-41,3,-41,3965.0,130.0
39,0.21286053319414402,0.17254862307214852,1.0,1.5,-20.5,66.61170910880605,0.6565570383026368,3,-41,3,-41,3930.5,130.00384609695206
40,0.21199325301542304,0.17055240353036347,1.0,1.5,-20.5,67.02520543293802,0.662627555979284,3,-41,3,-41,3995.5,130.00384609695206
41,0.21616599671294598,0.1710703356697537,1.0,1.5,-20.5,67.26396262752769,0.6626715304742373,3,-41,3,-41,4026.5,131.00381673829202
42,0.21202543621925599,0.16992376709193613,1.0,1.5,-21.0,67.41603635910606,0.6683689288001602,3,-42,3,-42,4061.0,131.0
43,0.21517264192973715,0.16982785659761024,1.0,1.0,-21.0,67.34007714053033,0.6737538576856827,2,-42,2,-42,4030.0,130.0
44,0.20786708697984088,0.1650677105414907,1.0,1.0,-21.0,67.50834152095422,0.6791895552333513,2,-42,2,-42,3999.0,129.0
45,0.22265895148361117,0.1655414168545743,1.0,1.0,-21.0,67.35062762550434,0.6737538576856827,2,-42,2,-42,4030.0,130.0
46,0.22009311038662993,0.16114643480052332,1.0,1.0,-21.0,67.67889946678561,0.6739603984604138,2,-42,2,-42,4061.0,130.00384609695206
47,0.22618775585197334,0.16370779396413762,1.0,1.0,-21.0,67.73119569936412,0.6794013600998827,2,-42,2,-42,4061.5,130.00384609695206
48,0.228726586498735,0.16931697003491375,1.0,1.0,-21.0,66.89874353535448,0.6794013600998827,2,-42,2,-42,4061.5,130.00384609695206
49,0.2281028178148316,0.16893605866710934,1.0,1.0,-21.0,67.32860856864829,0.6737377395413253,2,-42,2,-42,4028.0,130.01538370516005
50,0.2307548908544304,0.16303756288977944,1.0,1.0,-21.0,66.99816746365161,0.6682584781882759,2,-42,2,-42,4027.0,130.01538370516005
51,0.23400934334461226,0.17020384443086392,1.0,1.0,-21.0,67.2040849200717,0.6682584781882759,2,-42,2,-42,4027.0,130.01538370516005
52,0.22592087458285218,0.1699893690915167,1.0,1.0,-21.0,66.75824634577053,0.6682584781882759,2,-42,2,-42,4027.0,130.01538370516005
53,0.22724525724953407,0.16913857732748658,1.0,1.0,-20.5,66.74921916489393,0.6680498174681433,2,-41,2,-41,3996.0,130.00384609695206
54,0.2234031873393634,0.17132096268314148,1.0,1.5,-20.5,66.97955987990414,0.662627555979284,3,-41,3,-41,3995.5,130.00384609695206
55,0.22078467623403064,0.16398136162215585,1.0,1.5,-20.5,66.82466283450586,0.662627555979284,3,-41,3,-41,3995.5,130.00384609695206
56,0.22533763109438132,0.16616324175421937,1.0,1.5,-20.5,66.54233508558976,0.662627555979284,3,-41,3,-41,3995.5,130.00384609695206
57,0.215154180325009,0.15902739933158283,1.0,1.5,-20.5,66.93900645100183,0.6625828974119808,3,-41,3,-41,3964.5,129.00387591076478
58,0.21585501193134807,0.17514476996988693,1.0,1.5,-20.5,66.83435481301468,0.6569782809677807,3,-41,3,-41,3995.5,131.0
59,0.2062897300007223,0.17594334879574786,1.0,1.5,-20.5,67.02786051891133,0.6623395687372302,3,-41,3,-41,3965.0,130.0
60,0.20788998495983582,0.17312996080706794,1.0,1.5,-20.5,67.02124244947335,0.6623395687372302,3,-41,3,-41,3965.0,130.0
61,0.2113625082314477,0.180719239557597,1.0,1.5,-20.5,67.00704047968227,0.6627140068977283,3,-41,3,-41,4030.5,131.00381673829202
62,0.20952022284855265,0.18624475712816455,1.0,1.5,-20.5,66.90293624704641,0.6569782809677807,3,-41,3,-41,3995.5,131.0
63,0.2044504846738719,0.1742921487942477,1.0,1.5,-20.5,66.61970784225373,0.656568096003846,3,-41,3,-41,3965.0,131.00381673829202
64,0.1981681209426089,0.17739166284360963,1.0,1.5,-20.5,66.45438185240722,0.6619637883498233,3,-41,3,-41,3934.5,130.00384609695206
65,0.19947939214462326,0.18706031577588225,1.0,1.5,-20.5,66.70757222069552,0.6619637883498233,3,-41,3,-41,3934.5,130.00384609695206
66,0.20446220719974814,0.18581672765856763,1.0,1.5,-21.0,67.10984767840137,0.6630352452962301,3,-42,3,-42,4061.0,131.0
67,0.20300767682369159,0.1766334876809635,1.0,1.5,-21.0,67.54725169203326,0.6683689288001603,3,-42,3,-42,4030.0,130.0
68,0.21244893827658265,0.17878927172148598,1.0,1.5,-21.0,67.54665269501844,0.668612589874749,3,-42,3,-42,4092.0,131.00381673829202
69,0.21379915947140782,0.1780257980055751,1.0,1.5,-21.0,67.57927602156533,0.6683689288001603,3,-42,3,-42,4030.0,130.0
70,0.21339907622147541,0.18277376068409126,1.0,1.5,-21.0,67.58704229402065,0.6683689288001603,3,-42,3,-42,4030.0,130.0
71,0.21349762352909601,0.17998470169845987,1.0,1.5,-21.0,67.91702751062786,0.6742693640213324,3,-42,3,-42,4095.0,130.0
72,0.20494525089115517,0.17272626275798694,1.0,1.5,-20.5,67.55496123287324,0.6623395687372301,3,-41,3,-41,3934.5,129.0
73,0.20162621845024228,0.17367336083690854,1.0,1.5,-20.5,67.52277616843836,0.6735044211678407,3,-41,3,-41,3968.5,129.00387591076478
74,0.19743960758491355,0.17883551118989613,1.0,1.0,-21.0,67.60034903937981,0.6849027391861562,2,-42,2,-42,4001.5,128.00390619039717
75,0.19826790032969033,0.15848558450327427,1.0,1.0,-21.0,67.67647951444992,0.6791895552333512,2,-42,2,-42,3968.0,128.0
76,0.20234442142322503,0.16191612781528913,1.0,1.0,-21.0,67.4600947587709,0.6791895552333512,2,-42,2,-42,3968.0,128.0
77,0.2019939948162272,0.16188731717121066,1.0,1.5,-21.0,67.33675813522473,0.6737538576856826,3,-42,3,-42,3999.0,129.0
78,0.20981949224157528,0.16751597503137292,1.0,1.5,-21.0,67.39288594355274,0.6683689288001602,3,-42,3,-42,3999.0,129.0
79,0.20482525077275773,0.1681047171962555,1.0,1.5,-21.0,67.2200690384221,0.6737538576856826,3,-42,3,-42,3968.0,128.0
80,0.20623702925006834,0.16716699076772543,1.0,1.5,-20.5,66.87075908713197,0.6623395687372301,3,-41,3,-41,3934.5,129.0
81,0.20239123145720797,0.1677139808381595,1.0,1.5,-21.0,67.08677603426005,0.6683689288001602,3,-42,3,-42,3999.0,129.0
82,0.20400393042075907,0.16682694504417706,1.0,1.5,-21.0,67.40662808222928,0.6683689288001602,3,-42,3,-42,3999.0,129.0
83,0.20141978444985995,0.1683836307631334,1.0,1.5,-20.5,67.0693546684549,0.6620084795478196,3,-41,3,-41,3904.5,129.00387591076478
84,0.20476376344938751,0.1683901674008756,1.0,1.5,-20.5,67.10869633407863,0.6677977708364626,3,-41,3,-41,3939.0,129.0155029444136
85,0.20415635303282337,0.1746471267337021,1.0,1.5,-20.5,66.942619247451,0.6623395687372301,3,-41,3,-41,3934.5,129.0
86,0.20625000835128518,0.17155863701052637,1.0,1.5,-21.0,67.25811362552125,0.6683689288001602,3,-42,3,-42,3999.0,129.0
87,0.2033650462940085,0.16574409438150642,1.0,1.5,-21.0,67.33768635451442,0.6683689288001602,3,-42,3,-42,3999.0,129.0
88,0.2142331044805847,0.16789098371977632,1.0,1.5,-21.0,67.1560790447692,0.6737538576856826,3,-42,3,-42,3968.0,128.0
89,0.21026291741138578,0.16905740813767595,1.0,1.5,-21.0,67.10488869624193,0.6737538576856826,3,-42,3,-42,3968.0,128.0
90,0.21199367787612255,0.17244734528149352,1.0,1.5,-21.0,67.25086710062638,0.6683689288001602,3,-42,3,-42,3999.0,129.0
91,0.20657140189601003,0.17490692368410982,1.0,2.0,-21.0,67.33840810615067,0.66303524529623,4,-42,4,-42,4030.0,130.0
92,0.20855030968075572,0.17359404628922268,1.0,1.5,-21.0,67.13346121474343,0.6683689288001602,3,-42,3,-42,3999.0,129.0
93,0.21112147948915208,0.17318251976258728,1.0,2.0,-20.5,67.14118367163665,0.6516707234458163,4,-41,4,-41,3995.5,131.0
94,0.2062121354596159,0.1758476167103542,1.0,2.0,-20.5,66.88357774099796,0.662757976900973,4,-41,4,-41,4000.0,130.00384609695206
95,0.20696682738830385,0.1793341616861412,1.0,2.0,-20.5,66.83885200121148,0.6566123827442865,4,-41,4,-41,3935.0,130.00384609695206
96,0.20689063621857992,0.17786162450365606,1.0,2.0,-20.5,66.60223945220777,0.6566123827442865,4,-41,4,-41,3935.0,130.00384609695206
97,0.20406245326046743,0.17898937041092475,1.0,2.0,-20.5,66.71359502499149,0.662757976900973,4,-41,4,-41,4000.0,130.00384609695206
98,0.20140457523506722,0.17771190117053637,1.0,1.5,-20.5,67.14973562239668,0.6681272755029193,3,-41,3,-41,3969.0,129.00387591076478
99,0.20543100840840073,0.17852345856852525,1.0,2.0,-20.5,67.1419428249015,0.662757976900973,4,-41,4,-41,4000.0,130.00384609695206
100,0.20405615493275775,0.17661883622099347,1.0,1.5,-20.5,67.03194672061265,0.6680829092205561,3,-41,3,-41,3999.5,130.00384609695206
101,0.20609881141319283,0.17527502120387778,1.0,1.5,-20.5,67.20349511749718,0.667709016506974,3,-41,3,-41,3969.0,130.01538370516005
102,0.2061577584063866,0.1775831472025834,1.0,1.5,-20.5,67.14805561490405,0.6680829092205561,3,-41,3,-41,3999.5,130.00384609695206
103,0.2043685400771998,0.17370143387930181,1.0,1.5,-20.5,67.32767137772282,0.6681272755029193,3,-41,3,-41,3969.0,129.00387591076478
104,0.20385382349528477,0.1762770203668248,1.0,1.5,-20.5,66.96816494283061,0.6681272755029193,3,-41,3,-41,3969.0,129.00387591076478
105,0.20802883965319677,0.1768657655334257,1.0,1.5,-20.5,66.80772171735718,0.6681272755029193,3,-41,3,-41,3969.0,129.00387591076478
106,0.2035526776922642,0.186456373764627,1.0,2.0,-20.5,66.93092411312122,0.662757976900973,4,-41,4,-41,4000.0,130.00384609695206
107,0.20636081520114755,0.1801298789353915,1.0,2.0,-20.5,66.58943419088246,0.662757976900973,4,-41,4,-41,4000.0,130.00384609695206
108,0.20455404805361652,0.17460353963781974,1.0,2.0,-20.5,66.81596349945009,0.662757976900973,4,-41,4,-41,4000.0,130.00384609695206
109,0.18294906496210253,0.16283419967661875,1.0,2.0,-20.0,66.5050920430576,0.6616785514619284,4,-40,4,-40,3845.0,128.01562404644207
110,0.15753352658015166,0.14546629067984881,1.0,1.5,-19.5,65.92597370212077,0.6710342588952697,3,-39,3,-39,3632.0,125.06398362438324
111,0.1425355290873983,0.12504150105735745,1.0,1.0,-19.5,66.19875418785524,0.6773150832777175,2,-39,2,-39,3631.5,124.03628501370073
112,0.12391339786090412,0.1117404185940304,1.0,1.5,-20.0,66.39992627798432,0.6721427487753857,3,-40,3,-40,3662.0,124.01612798341996
113,0.11724455904655047,0.10770286650989674,1.0,1.0,-19.5,65.70573908259323,0.6708419656403853,2,-39,2,-39,3569.5,124.03628501370073
114,0.11508668208408035,0.09241638609915336,1.0,1.5,-19.5,66.09872152056845,0.6714597281306205,3,-39,3,-39,3570.5,123.01625908797584
115,0.10807237885081603,0.09682628848436355,1.0,1.5,-19.5,66.42416588143931,0.6714597281306205,3,-39,3,-39,3570.5,123.01625908797584
116,0.10798959321124992,0.09659533231926519,1.0,1.5,-19.0,65.85562665538475,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
117,0.10873431305484438,0.09869982052747082,1.0,1.5,-19.5,65.99800259615998,0.6714597281306205,3,-39,3,-39,3570.5,123.01625908797584
118,0.11549088906810294,0.09461940828797658,1.0,2.0,-19.5,66.40161307515979,0.6662106267734572,4,-39,4,-39,3634.5,124.03628501370073
119,0.11186609991456085,0.09354312757094455,1.0,2.0,-19.5,66.50884163657614,0.6662106267734572,4,-39,4,-39,3634.5,124.03628501370073
120,0.13041009500047612,0.09141842722441891,1.0,1.5,-19.5,66.09440231724506,0.6600804012756679,3,-39,3,-39,3629.5,125.01599897613104
121,0.11739861438780355,0.08797596640558923,1.0,1.5,-19.5,66.24161393126091,0.6717335410119684,3,-39,3,-39,3633.0,124.03628501370073
122,0.12195100445092383,0.0982880541242508,1.0,1.5,-19.5,66.25565888131985,0.6717335410119684,3,-39,3,-39,3633.0,124.03628501370073
123,0.1217693242702407,0.10142034840710601,1.0,1.5,-19.5,66.10431224093952,0.6652305893650081,3,-39,3,-39,3571.0,124.03628501370073
124,0.1157677188566503,0.10277943446412616,1.0,1.5,-19.5,66.23645038544554,0.6717335410119684,3,-39,3,-39,3633.0,124.03628501370073
125,0.11681942894323115,0.09815144186437504,1.0,1.5,-19.5,66.16676373594468,0.6657401039765712,3,-39,3,-39,3600.0,124.01612798341996
126,0.12610387721817612,0.09936631375868242,1.0,1.5,-19.0,66.03859576738277,0.6590932358254756,3,-38,3,-38,3566.0,125.01599897613104
127,0.1290835266964653,0.10079324756199026,1.0,1.5,-19.5,66.2542360448354,0.6656438415109421,3,-39,3,-39,3628.5,125.01599897613104
128,0.12185511259652186,0.1051455614778122,1.0,1.0,-19.0,65.95476497883416,0.6648420483655441,2,-38,2,-38,3537.0,124.01612798341996
129,0.12041329752389261,0.0983158933255638,1.0,1.5,-19.5,66.15978387653558,0.6656438415109421,3,-39,3,-39,3628.5,125.01599897613104
130,0.12250965390293476,0.10559720471563626,1.0,1.5,-19.5,66.25993105847608,0.6656438415109421,3,-39,3,-39,3628.5,125.01599897613104
131,0.1169947712702571,0.1049433688344383,1.0,1.5,-19.5,66.41356513560068,0.6600804012756679,3,-39,3,-39,3629.5,125.01599897613104
132,0.11485085905809042,0.10433144173985513,1.0,1.5,-19.5,66.19500733457163,0.6600804012756679,3,-39,3,-39,3629.5,125.01599897613104
133,0.11980033306649206,0.10186220585260293,1.0,2.0,-19.5,66.2807490661486,0.6601772991570134,4,-39,4,-39,3601.0,124.01612798341996
134,0.1171470299132678,0.09853504444808275,1.0,1.5,-19.5,66.50064211502641,0.6657401039765712,3,-39,3,-39,3600.0,124.01612798341996
135,0.12611661875386798,0.10256654654310222,1.0,1.5,-19.5,66.38524434206403,0.6657401039765712,3,-39,3,-39,3600.0,124.01612798341996
136,0.12670512819467566,0.10336647070363277,1.0,1.5,-19.5,66.08990836534996,0.6657401039765712,3,-39,3,-39,3600.0,124.01612798341996
137,0.11780517732881983,0.0964130434831071,1.0,1.5,-19.0,65.95165043302079,0.6649399692339304,3,-38,3,-38,3509.0,123.01625908797584
138,0.1309544199297212,0.09920754850307864,1.0,1.5,-19.5,66.33670595878101,0.6657401039765712,3,-39,3,-39,3600.0,124.01612798341996
139,0.11093577320207121,0.09417090237635779,1.0,1.5,-19.0,66.18503865793144,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
140,0.1112640180696216,0.08864073617491004,1.0,1.5,-19.5,66.39814805124412,0.6656438415109421,3,-39,3,-39,3628.5,125.01599897613104
141,0.12534280557779018,0.09045659637577418,1.0,1.5,-19.5,66.4459619550315,0.6600804012756679,3,-39,3,-39,3629.5,125.01599897613104
142,0.13240386496718728,0.0951330384757204,1.0,1.5,-19.0,66.21708112506819,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
143,0.12640710511566355,0.09905931449401388,1.0,1.5,-19.0,66.0941188055838,0.6535029996880731,3,-38,3,-38,3567.0,125.01599897613104
144,0.1297045245138715,0.10490535500877946,1.0,1.5,-19.5,65.9851576113403,0.6595349781337239,3,-39,3,-39,3600.5,125.03599481749245
145,0.1212140341633837,0.09821785404833136,1.0,1.5,-19.5,65.95395242088804,0.6656438415109421,3,-39,3,-39,3628.5,125.01599897613104
146,0.11963039753669494,0.09766696364448245,1.0,2.0,-19.0,65.91158612196358,0.6536006366551607,4,-38,4,-38,3539.0,124.01612798341996
147,0.11396697597393916,0.10435949643468952,1.0,1.0,-19.0,65.60710213517429,0.6648420483655441,2,-38,2,-38,3537.0,124.01612798341996
148,0.1148232320688419,0.10122524507839542,1.0,1.5,-19.0,65.82577753651097,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
149,0.1248385371194939,0.09023090126516449,1.0,1.5,-19.0,65.81750079598675,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
150,0.11619221896951318,0.09271802815700414,1.0,1.5,-19.0,66.17412851066116,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
151,0.12146425012643956,0.09213102999817037,1.0,1.0,-19.0,65.91772912122232,0.6648420483655441,2,-38,2,-38,3537.0,124.01612798341996
152,0.1084516469613293,0.09326959076550645,1.0,1.5,-19.5,65.95026776042319,0.659701829725087,3,-39,3,-39,3567.0,124.00403219250575
153,0.11277154961487962,0.09414145813058547,1.0,2.0,-19.0,65.95574233330579,0.6536006366551607,4,-38,4,-38,3539.0,124.01612798341996
154,0.11509070469940945,0.0964985657396497,1.0,1.5,-19.5,65.94298078518538,0.6653773502404529,3,-39,3,-39,3543.0,123.03657992645927
155,0.11244902115058245,0.10295709341734334,1.0,1.5,-19.5,65.99069023468132,0.6652305893650081,3,-39,3,-39,3571.0,124.03628501370073
156,0.107949209099809,0.09775045984034957,1.0,1.5,-19.5,66.13320064790386,0.6652305893650081,3,-39,3,-39,3571.0,124.03628501370073
157,0.11488539473838029,0.10461283356937141,1.0,1.5,-19.5,66.13425116913348,0.6652305893650081,3,-39,3,-39,3571.0,124.03628501370073
158,0.1069494122564445,0.10576262704506474,1.0,1.5,-19.0,65.7563413020296,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
159,0.1100896580694754,0.10654929935607854,1.0,1.0,-19.5,65.75056075014027,0.6653648743914417,2,-39,2,-39,3566.5,124.00403219250575
160,0.11258391196212682,0.09638179617261458,1.0,1.0,-19.0,65.84642491330715,0.6648420483655441,2,-38,2,-38,3537.0,124.01612798341996
161,0.12159138972413207,0.0987105330539256,1.0,1.5,-19.0,66.275897032174,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
162,0.12485753421082861,0.11064095631997607,1.0,1.5,-19.5,66.1785406702239,0.6652305893650081,3,-39,3,-39,3571.0,124.03628501370073
163,0.11868265190251474,0.10246245878644694,1.0,1.5,-19.0,65.86487845403065,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
164,0.1244420024866845,0.10777262503527492,1.0,1.5,-19.5,65.93772520875483,0.659701829725087,3,-39,3,-39,3567.0,124.00403219250575
165,0.12928802232019873,0.1044732390350818,1.0,1.5,-19.0,65.88128034442786,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
166,0.11204213591682269,0.09921172057352452,1.0,1.0,-19.0,65.97537908538402,0.6648420483655441,2,-38,2,-38,3537.0,124.01612798341996
167,0.11013172663916095,0.10154894543185337,1.0,1.5,-19.0,65.85867190560701,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
168,0.11450035465206262,0.09184363724879478,1.0,1.5,-19.0,66.20100531056642,0.6649399692339304,3,-38,3,-38,3509.0,123.01625908797584
169,0.11222186264554113,0.09774677962862498,1.0,1.5,-19.0,66.04947989328056,0.6535029996880731,3,-38,3,-38,3567.0,125.01599897613104
170,0.10553134818999835,0.10219487876759638,1.0,1.5,-19.0,66.09068279858181,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
171,0.11797373586666016,0.09920510228127657,1.0,1.0,-19.0,65.71445142894271,0.6647456826734289,2,-38,2,-38,3565.0,125.01599897613104
172,0.11484690728764577,0.10202655708264602,1.0,1.5,-19.5,65.72294736623688,0.6596533458389106,3,-39,3,-39,3595.5,125.00399993600205
173,0.11557237217998477,0.10213783409912995,1.0,1.5,-19.5,66.11075767945881,0.659701829725087,3,-39,3,-39,3567.0,124.00403219250575
174,0.1163582615641245,0.10211345707548085,1.0,1.5,-19.5,65.91629277025918,0.6540506868122374,3,-39,3,-39,3596.0,125.00399993600205
175,0.12006143680213249,0.10752025899380131,1.0,1.5,-19.0,65.79259210136941,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
176,0.11057018609279695,0.1011926982924348,1.0,1.5,-19.5,65.91774321663641,0.6540506868122374,3,-39,3,-39,3596.0,125.00399993600205
177,0.11780046945264681,0.10427950779976097,1.0,1.5,-19.5,65.81349112555075,0.659701829725087,3,-39,3,-39,3567.0,124.00403219250575
178,0.11883747900348442,0.1046362912549534,1.0,1.5,-19.5,65.61423724310012,0.659701829725087,3,-39,3,-39,3567.0,124.00403219250575
179,0.12308932619276818,0.09925286485609733,1.0,1.5,-19.0,65.60909112968933,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
180,0.1200076323989769,0.10951930061326336,1.0,1.5,-19.0,65.73478893980058,0.6536198703460924,3,-38,3,-38,3534.0,124.0
181,0.1150539195871428,0.0956482277417269,1.0,1.5,-19.5,65.83553673810404,0.6540506868122374,3,-39,3,-39,3596.0,125.00399993600205
182,0.11881637867060946,0.10797762401334475,1.0,1.5,-19.0,65.9213534310572,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
183,0.1168004698632731,0.10395923124073575,1.0,1.5,-19.0,65.85403117258575,0.6591902454644194,3,-38,3,-38,3538.0,124.01612798341996
184,0.12044510543949367,0.09839851918331195,1.0,1.5,-19.5,66.0342216235742,0.6540506868122374,3,-39,3,-39,3596.0,125.00399993600205
185,0.10672574275721709,0.10193399998699347,1.0,1.5,-19.5,65.65603378942272,0.659701829725087,3,-39,3,-39,3567.0,124.00403219250575
186,0.12425143340827784,0.09960865362304053,1.0,1.5,-19.0,65.740730583886,0.6536198703460924,3,-38,3,-38,3562.5,125.0
187,0.11794211655732836,0.11268076960005471,1.0,1.5,-19.5,66.02103548392826,0.659701829725087,3,-39,3,-39,3567.0,124.00403219250575
188,0.10489625020410379,0.10557941713565745,1.0,1.5,-19.5,66.26721410735061,0.6657401039765712,3,-39,3,-39,3600.0,124.01612798341996
189,0.1078683401787421,0.10119719714748221,1.0,1.5,-19.0,65.8844586594908,0.6530566238004709,3,-38,3,-38,3533.0,125.00399993600205
190,0.11201668888416369,0.10363185420073032,1.0,1.5,-19.0,65.8333358160684,0.6530566238004709,3,-38,3,-38,3533.0,125.00399993600205
191,0.1098136848826903,0.10167691821993974,1.0,1.5,-19.0,65.90176969553207,0.6530566238004709,3,-38,3,-38,3533.0,125.00399993600205
192,0.1053069302522089,0.0966740277457998,1.0,1.0,-19.0,65.7800718495588,0.6530085424207871,2,-38,2,-38,3561.0,126.00396819148197
